name,vicinity,types,latitude,longitude
야키토리 묘미,"2층, 5-29 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54189090000001,127.0706812
또오새우,"1층, 5-29 Hwayang-dong, 번지 지하, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54189090000001,127.0706812
Cheong-Wa,화양동 5-29번지 2층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54189090000001,127.0706812
Mapae,"5-28 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5420117,127.070739
우스 건대역점,"8-8 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421506,127.0704612
Sselppa,"8-8 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421783,127.0704334
품바치킨,"5-30 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.541845,127.0708223
Donbulag,"Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54217829999999,127.0706278
도키도키 건대,"8-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5421885,127.0706017
kondae bar restaurant sagori,"1층, KR 서울특별시, 43 Achasan-ro 33-gil, Gwangjin-gu, 서울","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5422235,127.0706189
MC맥창,"8-11 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542273,127.0703472
사계절 건대본점,"1층, 100 Dongil-ro 24-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5422932,127.0703719
건대 토리고야,"11-9 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5422624,127.0707481
건대 술집 이자카야 꼬치구이 맛집 후토,"2층, 8-59 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423001,127.0702337
자연담은치킨,"5-7 Hwayang-dong, Gwangjin-gu","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",37.5419284,127.0710723
드라빈스,"5-5 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54195610000001,127.0712389
아비꼬카레,"5-5 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5419822,127.0712877
Waffle Shop,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5419822,127.0712877
아비꼬 건대입구역점,"1st, 123 능동로 floor, 광진구","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54203419999999,127.0712689
Seusicheon,"5-3 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5421228,127.0712945
프릭스버거건대점,"연안빌딩, KR 서울특별시 광진구 화양동 5-17번지 1층 프릭스버거 건대점","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54223329999999,127.071021
날쌘카페 건대점,"1층, 연안빌딩, 8-7 Neungdong-ro 11-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5422676,127.0710257
공유타코야키,"5-112 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421015,127.0714503
항정사이 건대점,"46 Achasan-ro 33-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5422619,127.0708791
반카니타,"5-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54220610000001,127.0714056
반카니다,"5-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54220610000001,127.0714056
Midalae,"5-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5422339,127.0714333
Cheongking,"1층, 레이크홀, KR 서울특별시 광진구 화양동 1번지 건국대학교 지하","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5419717,127.0767285
브라더양꼬치AND마라탕건대점,"1층 103호, 45번지 Guui-dong, 254, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54205429999999,127.0830475
Jinhyang,"1층, 254-45번지 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54205429999999,127.0830475
Myeongtaegol,KR 서울특별시 광진구 구의동 254-41번지 지층 B101호,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5419969,127.0836626
둘둘치킨 구의점,"250-21 Guui-dong, Gwangjin-gu","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5420397,127.0842376
옛날통닭박사,"44번지 Guui-dong, 250, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5422431,127.0847391
청년고기장수구의점,"102호, 44번지 Guui-dong, 250, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5422431,127.0847391
Gastoli,KR 서울특별시 광진구 구의동 250-30번지 1층 맨좌측호,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5422234,127.0848672
코스모스,"18-1 Jayang-ro 28-gil, Gwangjin-gu","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5421008,127.0852919
만년돈까스,"2호, 250-26 Guui-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421362,127.0851297
마마분식,"3호, 250-26 Guui-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421362,127.0851297
Daol,"250-26 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421362,127.0851297
한끼식사,구의동 250-26번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421362,127.0851297
구이(92)닭강정,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421362,127.0851297
크레파스 분식즉석떡볶이,"250-36 구의제1동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5420981,127.0854174
하이틴분식,구의동 250-35번지 1층 광진구 서울특별시 KR,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5420471,127.0854952
모두랑분식,"24 Jayang-ro 28-gil, Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5420933,127.0854996
Ichilo,"18 Jayang-ro 28-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54220460000001,127.0851641
Tteogsun-I,구의동 237-34번지 103호 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421906,127.0855274
훼미리토스트,구의동 237-34번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5421906,127.0855274
즉석 명하라면,"249-17 구의제1동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5419652,127.0858338
만웅갈비광장,"50-2 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424837,127.0645173
한갑루짬뽕,"50-2 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54252320000001,127.0644892
Jong-Gajib,"42-22 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425948,127.0649617
전주밥상,"42-22 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425428,127.0650249
고기굽는공간,"42-22 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425393,127.0650451
동촌우렁쌈밥,"42-22 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425545,127.0650263
도깨비밥상,"42-22번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425545,127.0650263
남원추어탕,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54265039999999,127.0647117
Yedambapsang,"13 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424977,127.0651772
무궁화생등심,"44-68 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542456,127.0652117
귀한족발,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426714,127.0646503
건대소두마리,화양동 44-61번지 지상 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.542438,127.065331
소몰이 건대점,"44-61 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542438,127.065331
모가생삼겹살,"화양동, 광진구","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424282,127.0653506
와포2호점,"44-59 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423414,127.065612
Sunjane,화양동 44-18번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424482,127.0659374
Deopudeu,"46-9 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54236410000001,127.067044
손큰할매순대국건대역점,"1층, 47-55번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424287,127.0687191
철대문집삼겹살,"1층, 47-55번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424287,127.0687191
핀치페니 건대점,"47-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.542706,127.068878
Baebujang stew,"9-48 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54256199999999,127.069009
무한양꼬치,"2층, 47-1번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426859,127.0688766
화성기무한리필샤브샤브,"9-50 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426399,127.0690835
별난 만두 건대점,"44 Achasan-ro 29-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426955,127.0689873
차이차이,화양동 9-50번지 2층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426543,127.0691033
중화요리,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426505,127.069128
소금창고,"9-4 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424838,127.0695724
샹궈리라,"2층, 9-66번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425688,127.0694597
공주껍데기,"9-66번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425688,127.0694597
신대동집,"1층, 9-66번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425688,127.0694597
대구안지랑곱창막창,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425688,127.0694597
Destiny Beer,"9-66 Hwayang-dong, 지하1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426084,127.0694355
시오간촨촨썅샤브샤브,"9-51 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426484,127.0692664
Taewon,"9-51 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426484,127.0692664
삼꾸미집건대점,"9-6 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423403,127.0697398
갑돌이포차,"9-6 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423403,127.0697398
막창도둑,"9-6번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423403,127.0697398
케미테이블,화양동 9-6번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423403,127.0697398
수제벗갈비,화양동 9-6번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423403,127.0697398
프랭크버거 서울 건대1호점,"44 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426884,127.069118
마포이모네,"9-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424005,127.0698224
홍대칼국수와족발,"10-36 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5427457,127.0693712
Jeong-Gane,화양동 9-1번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424401,127.0698234
족발먹은보쌈,"102호, 85 Dongil-ro 24-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426686,127.0696656
막삼이네,"10-14 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426686,127.0696656
현장술집,"8-58번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423344,127.0701303
The 청춘 ร้านชึกซอกต็อกบกกี,"11-16 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425157,127.0700692
미친쭈꾸미,"11-16 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425458,127.0700846
다원투뿔육회,"1층, 93 Dongil-ro 24-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425458,127.0700846
왕코등갈비,"11-16 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425458,127.0700846
순곱이네,"93 Dongil-ro 24-gil, 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425458,127.0700846
이자카야 잔월,"Dongil-ro 24-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425458,127.0700846
꾸어꾸어,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425949,127.0699335
위대한계츠비,"37 Achasan-ro 31-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425994,127.0699142
건대 깡우동,"8-59 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423414,127.0702429
정통집 건대점,"1층, 95 Hwayang-dong, Dongil-ro 24-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424962,127.0701882
40년전통 대부탕,"10-9 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.542614,127.069855
신김치삼겹살,"11-14 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424838,127.0702112
Hyeongje,"10-8 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.542706,127.069989
황먼지미판,"11-18 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426256,127.070267
Bottoms up,"11-18 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426256,127.070267
조그삼 건대점,"10-14 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427245,127.0696898
셰프들의 심야식당,"99 Dongil-ro 24-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424179,127.0704336
꼬꼬아찌숯불치킨,화양동 11-11번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424179,127.0704336
장비갈매기 건대점,"11-11 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424283,127.0704334
Sotssam,"Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423728,127.0705723
버켓그릴(건대점),"11-9 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423389,127.0706983
Sot-Aenssam,"11-10 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423765,127.0705496
권쉐프의이탈리안포차,"1층, 11-9 Hwayang-dong, 번지 지하, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423389,127.0706983
히어로키친광진점,"2층, 11-7 Hwayang-dong, 번지 1호, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424706,127.070717
막나가는집,"1층, 11-7번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424706,127.070717
양꼬치미왕,화양동 11-7번지 2층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424706,127.070717
노마세야매운갈비찜건대입구점,화양동 11-7번지 하동 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424706,127.070717
김병만의달인갈매기 건대점,"5-24 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542345,127.0709056
숯불부자곱창,"48 Achasan-ro 33-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423628,127.0709102
Geondaljib,화양동 5-24번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54234599999999,127.0709188
소문난왕곱창,"KR 서울특별시 KR, 5-24 번지, Gwangjin-gu, 화양동","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54234599999999,127.0709188
매드쉐프,"11-39 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426764,127.0706488
아라정원 건대점,"1층, 51-4 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426764,127.0706488
Kkomagtae,"51-4 Achasan-ro 33-gil, 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426764,127.0706488
MiDoin,"53 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426213,127.0708081
철뚝길,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424319,127.0709574
왓츠삼겹,"11-7번지 1층 왓츠삼겹, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542638,127.070795
더프타운 라운지 3호점(DUFFTOWN _3),"5-22 Hwayang-dong, Gwangjin-gu","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",37.54251600000001,127.0709982
시그니처 브런치카페 건대점,"52 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54251600000001,127.0709982
Sib-Wonjib,화양동 5-22번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54251600000001,127.0709982
옥슨식당(황토숯불갈비),"5-22 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54251600000001,127.0709982
미스사이공 건대점,"8-13 Neungdong-ro 11-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425098,127.0711436
돈가츠 펍타임,"지하1층, 9 Hwayang-dong, Neungdong-ro 13-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425114,127.071208
파스타타임,화양동 5-20번지 지하 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5425435,127.071162
홍마떡건대점,"1층, 3-43번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5423972,127.0713453
만나손칼국수,"KR 서울특별시, 5-21 Hwayang-dong, Gwangjin-gu, B1","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542611,127.0710588
제이피케이키친,"B01호, 5-21 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426136,127.0710343
정가네곱떡,"3층, 5-21 Hwayang-dong, 번지 2호, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426136,127.0710343
유미카츠 건대점,"5-21 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426136,127.0710343
Jjudaegam,화양동 5-21번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5426136,127.0710343
고씨네 건국대점,"2층, 3-42 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5424872,127.0714523
할머니가래떡볶이,"3-43 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425901,127.0713651
제주곤이칼국수 건대점,"12 Neungdong-ro 13-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427015,127.0712075
시민분식센터건대점,"3-70 Hwayang-dong, 번지 1층, Gwangjin-gu","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5427015,127.0712075
장미찜닭 건대점,"12 Neungdong-ro 13-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427015,127.0712075
미쵸곱창,화양동 3-70번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427015,127.0712075
데스티노,"6 Neungdong-ro 13-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54254960000001,127.0714607
골든스시제이,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427495,127.0708923
Jang-Udong,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427061,127.0716555
밀피유건대점,"3-37 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5426551,127.0716019
라파스타,"3-35 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427061,127.0716277
고추먹고맴맴,화양동 3-35번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5427301,127.0716417
수내닭꼬치구의점,"114번지 Guui-dong, 254, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54233709999999,127.0838508
Migadam,구의동 254-114번지 1층 송곡회관 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5423879,127.0839785
오뎅포차,구의동 236-51번지 나동 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5424322,127.0848443
Mippeum,"11 Jayang-ro 28-gil, 구의제1동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54235929999999,127.0849674
타이완벤땅,"236-8 Guui-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54235929999999,127.0849674
흘린떡볶이,구의동 236-8번지 구의동 1층 상가왼쪽코너 광진구 서울특별시 KR,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.54235929999999,127.0849674
통큰두마리찜닭,"1층, 236-8번지 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54235929999999,127.0849674
마왕족발,"1층, 236-8번지 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54235929999999,127.0849674
달빛꿈시락,"7-4 Jayang-ro 28ga-gil, 구의제1동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.542669,127.0848574
Pellijeu,구의동 236-15번지 B동 01호 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5425671,127.085043
목포해물,"237-5 Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54265079999999,127.0857243
Ilsim,"19-7 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5430948,127.0638785
SKDK,"1층, 61 Seongsui-ro 22-gil, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54314689999999,127.0638939
세븐돈까스,화양동 46-3번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.543031,127.0680893
Seonmyeong,"47-41 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5429609,127.0683334
바이쥰테판,"47-42 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5429056,127.0685186
Mas-Samlol,"47-43 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5428273,127.0686463
Yugsyullaeng,"34-14 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5431154,127.0683892
보라젤라또,"34-14 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5431154,127.0683892
쓰리포차,KR 서울특별시 광진구 화양동 34-13번지 1층 하1호 층,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5430876,127.0685163
토종명품순대국 건대역점,"KR 서울특별시 광진구 화양동34-12, 63 Dongil-ro 24-gil","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54303549999999,127.068596
"Yeolbulnalgae, Konkuk Univ.","63 Dongil-ro 24-gil, 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5430487,127.0686065
Byjun Teppan,"63 Dongil-ro 24-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5430256,127.0686292
건국돈가스,"Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5430947,127.0690752
중독족발,"34-11 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54301600000001,127.068995
77년곱도리전골식당,"47-2 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.542795,127.0687757
해안수산,화양동 47-2번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.542795,127.0687757
보리밥집,화양동 47-2번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.542795,127.0687757
자연주의허브돈까스,"47-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5427616,127.068878
양밍위 중국식 찜닭 건대점,"Achasan-ro 29-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54302200000001,127.0687638
환이네갈비살,"70 Dongil-ro 24-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54292329999999,127.0690352
명동분식,"47 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5429844,127.0690291
